col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
45.2667524508935,50.0010886224734,58.012934414364665,43.761156577991386,54.344031796204014,23.596490048574648,48.69237168541282,11.94027617675516,32.56858969881352,3.3688755527958185,2.17128328614883,39.35030442583411,9.57969848392844,30.068619445334164,36.91831610414825,21.341181178608323,57.96355752067191,25.034929907471735,14.235109279786691,20.7214397081282
45.532669581512536,49.608215707612636,59.32493701745077,41.944513274730745,54.99613842593135,23.344095573886886,48.053919265086996,12.208118076180233,32.826145056966986,6.419552424906392,3.494804125097856,38.65224888681496,7.872214484126673,28.91619186057027,36.490141732856486,22.248838449042324,57.34066551075427,28.16828312689796,15.70878309871716,16.833225552363427
43.35732733151063,49.82343113954326,63.02758947846893,39.63057497611634,54.39945838166941,22.913091749238557,48.46367973838273,12.560511110321325,33.0090034770197,6.198615186609621,4.081394452598549,39.58169690893859,7.728224818806969,29.089679030790496,37.396329869261315,19.62109408426766,54.95680236303274,26.691852281937305,15.096821932102856,18.395415215236625
43.712525429278536,51.821545527839994,58.515633447428655,43.93763164394169,54.61530173820098,24.541055006541335,49.49528761214799,11.246352511390915,33.534607537316184,6.698152009595865,3.4303271873970376,40.17414737497212,9.537213061117553,29.998947694683082,35.465404679988644,17.87075882586412,56.451933425586105,27.272165908455158,15.435860434363214,16.616068509311475
44.933386536911485,50.27361439307033,60.26509198562803,42.233445254102946,53.77511307147584,24.274515080854226,49.64225931931379,12.350706054782096,32.57658962475126,5.514893265889631,2.461511950485263,39.26263461355217,8.584491695784893,31.00892187020605,34.81831723401777,22.042284165478364,57.04428903507435,27.09272590801107,14.045443130048591,18.86373266504613
45.615552464949936,49.556479976573215,60.4474315866348,40.67675932530537,54.35701778114279,23.623534165657713,45.70701842875755,13.373335818218203,32.57310904377483,6.394167182703089,4.172976582797288,39.602313806999206,9.144793328120905,30.422829618669347,37.234773718407595,22.504023552433555,57.39377423524562,25.833574752459345,16.448520407611717,18.353135420797905
43.70383743421036,51.9707788608176,60.72871995781628,41.59850997796195,54.525632159827175,23.52139362523694,47.18998443821799,11.632838829778072,32.56329078344396,6.951808530519965,0.5906780416893032,38.712666082067756,8.31167811757541,31.81967865388764,34.96805443009259,22.310223418574424,58.41563009592832,28.0015022186594,13.582699549369481,17.749278717021774
45.088596737560565,49.6708942518848,58.11507586512853,40.968073058276445,53.517851569446705,22.761557785545524,47.511068634997194,13.049720597999785,32.82914159544349,6.574393444225027,3.786618306510622,37.770307921982024,8.077717723355924,29.803211568197273,34.79261707467326,21.789610286027457,57.74276603390972,26.364536864564393,15.397972560181309,20.345175721978407
45.291383360250194,52.7226422161709,61.48309859700551,40.59404088275066,55.22157849632483,23.4440765752058,47.92129173810817,11.959091554226788,31.881388290074344,5.732918471256127,3.5675570751535552,38.38507354928329,8.541480134679823,30.105093762058544,35.988837636985586,22.001815254537117,56.73641711644567,26.52208961892696,12.171452675541147,17.078641298094066
43.68590536435708,52.784538890116075,60.39285899480532,42.81722630299338,53.648911548852006,24.093332936350127,46.793431544122804,12.150140320432289,32.38792416487606,4.705148812959355,2.284472175141098,37.41009335625732,8.489586884576049,28.46890560659125,35.657681455885324,21.746967549849018,56.12881363306826,25.661087033166787,17.345325200773875,17.314735594507457
44.37645210321756,49.63892776453698,59.29091321954239,41.446709955953466,52.074601616367815,24.709961636816505,48.548068488324084,11.520831275322186,32.38321972570043,7.184801599857547,3.4498059883289702,38.053300374849954,8.950936413396969,31.16138013888026,35.18257338803667,21.902741979927924,57.13747089464255,28.103307231357878,14.693453767174534,19.00408599715633
44.02462017347046,51.15661916042916,61.518179133512724,43.56625217041599,52.47941662583295,23.586682572348384,47.81585499560055,11.360170002854433,31.854682402915902,5.342331108980149,3.4733000927674977,36.99437504310756,9.227951992882508,30.47737538445135,34.91709963964689,21.15327593467661,56.89668770358043,25.680567495984164,14.911351320282023,16.85343556275852
45.30259013555669,50.997133003435295,60.50954920723207,41.76161905485896,53.930537813390096,24.91318679061738,48.878802919617044,12.253166278830404,31.932916784573244,6.3990611877313635,3.613299253361319,38.07529473303372,8.90964670270775,29.71146743353736,35.39713329066592,19.989649851987014,56.23872528041329,27.160614569875833,13.210026088331464,17.797302052076162
44.712757895199694,50.51774732602128,58.08406683154528,41.48085771394277,53.7596021412417,23.83660444794918,49.7771925707036,13.075789287772968,33.5428908314244,5.693647160387295,2.0262847241190185,39.63367754153954,8.542624971056624,31.454970082130362,37.47854184912529,20.000153350597003,55.35389661514424,25.945187659194698,16.285255269868706,20.396364781080226
46.20944305788899,50.34756418552376,59.5861022516536,43.73155959053808,55.32445079257326,23.39004045898033,48.4731533669049,11.124662225477323,35.36039322805862,7.222608075034847,3.948253132144556,39.91385241662705,8.631555410960225,29.900408941776032,34.378270569474395,20.939327047968675,58.26749587053107,27.282292448165915,12.184136823774683,16.50930052600249
45.95153093232091,52.65729457097089,60.10446063977811,40.639318244695694,55.652334663636566,23.772548473527735,47.848781748868184,12.627547125259568,33.93444330810141,6.495193615580757,3.0734930585219873,38.365487269474144,8.515556188569882,30.599057014583984,36.258945165985175,19.527639269029052,57.3049765074238,28.000428068982966,14.631968613764199,17.204806997198318
44.79235999816723,51.54183035801338,60.7316011940855,41.964707899081056,54.8630731463473,25.339037875303955,48.113860786001005,12.506911099444793,33.33951793628197,5.124295278632382,2.661995625019349,40.4772521714034,7.597903642063175,30.29118937025013,34.02071374070764,22.416844274748446,56.53784170465991,27.60873788816562,14.401101600873398,16.752914492962937
45.16216986683468,52.79386870169552,57.13249692031578,39.57832135458806,54.38569184055706,22.73061132268941,48.92434381531692,12.851863646290031,33.71527476063515,5.128868630744831,1.8468580900086604,38.48902732532405,10.789703751794564,29.869488471170623,36.82535238253865,22.284753383415563,56.48457830514678,27.966295521037758,16.31513435952476,17.145177900753353
47.238510328003265,52.143712858111684,59.034017669752586,39.48630731619563,52.86645071092357,24.09289966202514,49.59106249875278,12.350844312684744,32.75839385102675,4.925887075740341,2.7838487110995143,37.857275569214,9.118298649157856,28.271505751144904,37.173643163135154,21.97543376567351,57.9705781796182,26.473267206032734,15.28499202664976,17.41321307719733
43.151999330402255,51.2087335578653,59.658813396023675,40.34093338191651,55.36134950359347,24.12432909748041,48.560793614534866,13.77318283905335,33.459112148614615,5.71085354040004,3.7011185652735237,39.69056472785476,8.203372050308321,30.186010932762766,36.34979723484018,20.70863923744305,57.901087577263276,28.148518292804955,14.287533320980714,16.989609022400305
45.94264818591346,51.10964318092057,60.631015922612164,41.931477748484866,54.3836196281598,24.131663973152655,47.30180345099183,13.047484230477579,33.55049931690545,5.775666298259315,2.4726198547393983,39.69388587487017,10.39460569382075,31.368494114066877,36.93069023748296,19.893960808036972,55.81701254002197,26.223079687387525,15.9239084827751,16.917285481190866
46.198429608204734,50.96849619427261,59.93727346754646,42.465731924885546,53.24780848436424,22.78844379848414,48.67320327502482,12.590429672035048,34.15898004719922,5.888567109884892,3.386305708553285,38.44367958670979,8.187284586184283,30.174242798717163,33.64747492753655,22.335939986015326,56.5368141433535,25.89677261342055,15.870689665965797,16.997490670360694
43.91054744944395,51.19467764120339,59.77400729806683,41.352426548102805,53.56908701329261,22.89888704089925,48.01578002715225,11.458397004051191,33.44738721316762,5.272946084149861,3.2517864580739535,39.25517050929114,9.011419253030661,30.140900931637585,35.429027586863036,20.479891566029977,56.322281248661646,27.106900890083082,14.787449516598032,17.921865039160604
44.78473148039703,52.254508725794196,61.53751038969888,41.861158798310875,53.484328786640425,23.206081097761523,49.8865585549003,11.719297198603062,31.554000760052716,4.570167218685643,2.1608270408617605,40.389648584588286,9.212762869745413,29.668539686507536,35.4016256593558,21.004333780770807,56.83328635393708,27.161611536567758,14.824185030659804,16.589089196970246
46.0889099783433,49.98065886721087,59.326060833551665,41.44737024527508,54.8233173280543,24.49585557969583,48.33127757041986,12.642105347189158,32.32368879159206,5.390429898641647,3.0112641867629963,39.13535826273963,8.317653429581062,30.280265486393354,35.39177591110302,22.831470893390744,57.24549060325222,26.068503753952356,13.758784014734712,16.903052239435446
45.690405787826855,51.883633803996176,59.36081749744003,44.052873576293045,53.19583913179131,23.639767400751495,48.050391059599036,11.326962526418619,33.588941122628746,7.816649961896012,4.114135374575314,39.77667903178677,8.738574141778845,29.598987121238792,36.58772565372513,21.406348856681813,56.10919310990329,28.234259486080838,14.259953775854514,17.325058433395682
46.207389282297044,51.30883716048361,60.06271856264815,42.059987248089655,53.19097263284373,24.447549083210006,49.06592707475995,12.405340293394344,34.0029688854419,6.172142900443409,2.4782299060800477,38.963198050546175,8.86857434674526,30.324902302018028,36.91901490425648,21.598164354037173,56.62057381534003,27.5438388170419,15.460041708759103,18.573062928029152
44.40835210565072,51.109919438617396,62.11026116524063,42.613864450093445,54.21435511641589,24.366792052250453,47.91665625194356,11.609249462368345,32.4048110141001,4.8394151770998075,2.5044394595621706,39.02703296475475,9.04455617975215,30.632250583975097,36.021886252137115,22.59944829884708,57.2331590436707,28.171457781559965,16.009696511562375,17.556111498524395
45.06520874210285,51.60127509288587,59.81863201746299,43.88976979390433,53.894193318362,22.67150080935341,45.71402695389106,11.869632367212958,33.906393910577485,7.493122057909788,1.9573769228051818,39.80777031392295,9.956262222732624,30.379824606350308,35.68610537771068,18.997999356238385,59.269923000308594,26.799552049713963,14.525709292669774,18.11862682689065
45.79261152851777,50.87171146602305,59.96675583285644,42.984991787730316,52.822327591249405,23.592125459477916,47.519964748671306,11.8024453720452,32.798963673793345,5.952413430904833,3.5249380901186442,39.42868396912349,9.994323984453677,30.3677702332963,34.91603313482841,20.311489622381767,56.65518022025107,27.879128412644448,14.724504615289932,16.702280999996326
44.04922900277028,50.75882791876328,58.62688500289768,41.800278606297894,54.70682419857277,23.754188424581006,49.188283638536824,12.698104805479023,33.12452887716456,6.972338989042008,2.5485979597785944,36.40042723568564,7.519233510415152,30.67624744681448,35.41805299218329,20.665996869198693,59.084465477267514,26.25724609401166,13.614679423557003,17.791549980537603
45.68678145290729,52.324509655607145,59.60921587975384,41.94267328771329,53.399974156886266,24.246153395290875,47.928691094939275,10.310172878970018,32.167236647707355,5.689075862472988,3.677726492548153,38.85691066200915,8.066678780891944,28.952633969443234,34.8378269697548,21.432582967064583,56.14322794599174,27.373924981695914,14.471301009946648,17.45464137494201
46.290229979510556,52.340745996837896,57.72379870225974,43.44845888206955,53.27000812926167,23.693960462596394,48.111452670211165,11.064353121367363,33.41458847651826,6.029189843824404,3.414650691805304,40.475851886115414,8.864029635445991,29.040215928660825,35.66922268802898,21.685866613595355,56.98483564988411,25.99143290073418,13.77444123122246,17.664381509218796
