col0,col1,col2,col3,col4,col5,col6
12.578002492393813,17.359997421824726,3.536613091058395,14.98191697246664,22.160589905575993,2.838856821169761,7.51881527995566
12.128384035092612,16.63206971299516,6.115375971381616,14.351374188274894,21.063419020269052,2.894105740920528,8.725061689537931
13.020642667764287,16.684450563244205,5.9417593112640885,14.927959595532112,19.61457554817742,3.2918367406275335,7.814368342803798
13.312850632502828,18.205172736162115,5.911488206613859,14.465168932792249,21.09843086321196,0.6724558972276298,8.255030765706369
11.624434996299872,18.289565482467026,3.0353116757320375,15.936786860693335,20.583666388963625,1.8076328472383483,9.64989044750127
11.939804679280801,19.60066935202724,5.822495104617619,14.359070244499474,19.79534300529047,2.0417090521934482,8.472072385590886
12.05144420419329,17.72207992916752,6.5621346427234215,14.787769676829852,21.879137302851458,2.2531012060843416,9.106371780041957
12.762239436665123,16.978039619318313,5.84636374832829,16.786966582952758,21.332579010445112,2.9208878027825733,7.925445228537172
9.104211299041783,18.31499118437235,5.696462793818069,12.781383500500008,19.96674775670926,0.7685199934044498,8.100917232135963
12.454223554872467,19.483673366314534,4.237449125237257,14.359186605078412,19.692903456964494,3.275457327182644,8.22083286062192
10.846139411717854,18.51218054572379,5.967880651765541,13.727770368788873,23.638387445169627,1.855065840708978,9.724930561997844
11.272975150194647,17.487084459969036,8.041429412074837,16.44036167723136,21.37433229864787,3.3300068119851916,8.462432094128284
12.874577709608603,15.810443548087957,7.768562186366871,15.451454486612823,19.96148533626585,5.192678016001453,10.166042731288616
11.41232857434715,17.38113604462488,5.255860222824397,15.862358689022198,22.042059369058883,2.258753961157754,7.953909272239561
11.578841345580406,19.180612691302347,7.1228243670636004,14.899541014639798,20.622660044532694,4.347641631019833,7.316915500056931
10.729219560472867,18.82215849776107,5.888234989256131,14.482031218133994,22.52400971714617,2.8038726931935196,10.290410938776349
11.69312735377893,18.810320982228646,7.553258271799084,17.03713595500288,21.728389343285116,3.661983080153708,7.806297147079309
10.575522306684931,18.0335974525185,5.7218016071442115,14.56221592594164,21.90764421066954,2.9794964458404722,9.487305760057163
10.947873883491342,18.254194338962254,5.09405791581253,13.04072044224891,21.60503811676117,3.312707235182638,9.455395824402713
13.5044520961562,19.219625817674338,5.31273819490864,14.184730355973063,21.563846955877587,3.353450768541334,8.898792305924
11.886618045664502,19.102616209749446,6.769906954505256,14.525630360674493,20.315148262807988,2.253162713758681,7.928850531491548
12.963631789680068,18.79729928061344,7.021706382783927,15.846827701592826,21.15238060310791,2.2540577727999787,9.69634646291951
11.834410504064737,17.886321888115162,5.483912837031757,16.38985324796865,20.066442773602905,3.6281264218572122,8.076879261300249
12.230550878259596,18.692726039355858,5.221542920473269,15.391508529682637,21.15431838915638,3.42029392527269,6.434410626733483
10.47823760523946,17.755961337032907,6.810680005876282,13.826786190043823,20.98920959468662,-0.09164121524680224,7.879327188743165
14.585506031725474,18.358461645202375,4.82887706821717,15.81333755385613,19.85368081569286,3.4847605326652835,8.140303842590658
12.111080440484187,16.964261833732,5.896975771432766,16.002113040343573,21.131831833580502,3.839011010054472,8.88639888789121
12.43101114265521,19.42920240136843,7.0662506635348485,14.800656372923186,21.38234010402554,2.521713410197781,9.626814007116048
11.999986923341785,17.583325698346684,6.711831865506095,14.928215624434896,22.176800481193844,1.9052510580327764,9.917437088846874
11.677729810517512,17.454346197091702,4.956654054924522,14.674983969399207,19.738563037946587,1.9591638071592425,8.275233540427859
10.601926649773203,16.99152457543385,6.0662049291554725,15.830038288637047,21.96432986227654,4.01727268237471,6.4091826340428675
11.10290040184914,17.66410016722475,5.39499637358955,15.214544333728988,20.35430114538614,3.8588970858144402,8.81556156421204
12.943120176009053,18.991146837031227,5.536533258407247,13.70597714728668,20.12998254965363,2.2801888748746846,9.62229024240234
12.297021919035185,17.57385885174527,6.418945184935422,15.45335024606542,20.381742662110142,4.383251366115688,8.949840227281177
12.59182861140549,19.716350203392587,7.426080707905184,13.95571620093252,22.885815381448705,5.217444343208481,7.984677195852009
10.936626983695147,18.566603962947895,7.806185073470248,16.1226127332862,21.543703673844238,4.221595407785706,7.759553544216843
12.883920825326333,18.9715953607604,5.949690500521438,15.934182382620328,21.767867023215132,2.764327896485766,10.457035378878496
11.204445021247418,17.41603007200317,6.465152854522987,15.049493153795577,20.0244046050815,2.590764019275995,8.268231112963372
12.252133367053457,20.096208409166646,6.283956374390167,13.791111578331476,22.344185681220416,2.882355121179007,10.167480206896991
10.205098161093028,18.006548762961692,7.2036654914324325,14.497312859540974,21.44118202390141,2.7307984916390127,10.665612815691219
11.130858499558467,18.60660948172411,5.482412330681809,16.176835301003038,22.31787647439145,1.9838846815629996,8.359240375387163
11.544061698554342,19.636522292291403,7.948327376420107,12.375458049564145,22.229781284070246,3.302484262626865,10.27208653184191
12.148040909964136,16.994528195275546,5.779804068142669,14.45365516242921,20.96363026120295,1.3594078534850047,8.06601722146467
13.466394237540143,20.19526484911957,6.612341713322813,15.256559604443293,20.076958812178344,2.823694958704452,9.975033226729632
11.323464558957179,18.31853442772422,7.588782623876182,14.769827107870029,22.07536029327642,3.6204222613010324,9.67514654908679
11.479906715272959,18.536406539985332,5.4094669825645445,15.109860463837935,20.0901954947333,2.3299863042121034,8.455324479972635
11.39879359104012,18.398349109368986,5.851134523936338,14.681890378178803,22.359275521146674,2.7407041414189965,8.044753301679151
11.2171240319275,17.6614042680702,4.966858896724272,16.27133453913341,19.67293552889399,1.9365301505532064,8.206962094247336
10.360107448507259,18.441628676719326,7.002421982615367,16.19029217317975,19.608484300804708,3.3637258393879055,7.542871247411915
12.953542471298931,19.183777999253053,6.683851960817516,15.676020535980095,20.35692964775261,2.149812224326953,7.96494036674391
11.555571894387745,17.962232869458994,7.7014075385050145,15.12614330040107,19.59914454978094,2.0063870186027604,8.789267393207513
11.458143627696447,16.404159820848754,5.336203664044876,14.677982315944732,21.094409009395523,2.026912943409188,9.766280904156066
10.615036758766701,18.83305967579505,6.368502016412126,16.19028217208695,20.193459280100175,2.8103079453985793,10.011822060009663
10.494068047662706,17.593360648439468,5.66078458664664,15.553036876930582,20.648995754604396,1.6381850736208787,10.083147521336647
13.763751901709178,17.957123302033157,5.634653545522008,14.083203820397138,20.02207964867036,1.366378187429539,9.45658176242988
13.127073066596104,17.986162059322723,5.866716267913873,14.548110424118477,20.62747798748872,1.9125114068256706,7.0937452137026025
11.069777581369197,17.849384365142065,5.430434610921613,14.644642707763955,20.850504455931176,2.262312584083787,6.931249951556457
11.481739889114069,18.30955813280062,5.492368488677092,16.44218456578526,21.5755254889931,4.255889736457233,9.211820430121069
12.156192433459076,17.34590543018696,4.517766157462908,15.583973555539783,20.932654188989858,2.138276123861117,9.938557625806805
10.799486459406282,18.32105182659148,6.2050489037900585,14.931471456471533,21.617529408988048,2.5305835438621607,9.274004638012627
11.941485374167318,17.55389304986518,5.556940575485994,14.346549763520187,21.240270638178078,1.7890249017436828,11.31664455160714
12.40843158690431,19.221295207915635,6.784811711279692,14.564044568643958,21.614252236997494,3.686164543267923,8.62540834833403
13.89360659132478,17.972558418665976,8.084297919226842,15.880548827478743,20.420338851712224,3.397607515818585,9.578013095863048
13.480106486141867,19.497296406999755,5.526559424807222,16.07392846767238,21.431453208317272,4.606607163288909,10.438837257467059
10.991530852118002,17.063998390885278,7.166673856907481,14.547910081745652,20.700057466967714,1.8267229195276187,8.279642586495719
11.921327895552885,19.19471248114309,5.2237684365657,15.913134924356426,21.640048203695443,5.011429240816553,8.852728490148532
11.885480631050322,16.42818111235209,5.4295571263587314,13.64115043828261,20.176687733914864,1.9472241683139762,8.13889197738869
13.904949926763287,17.518401920067177,5.740708265645677,15.154831101738882,21.70929388709094,1.7533638978498813,9.046904273164692
13.112425705806787,18.038236496047944,6.465353992584493,15.143858118645163,22.060303115601588,3.160705808774885,10.258743838831847
13.028142741070432,18.57425546852866,5.505264677544123,15.799605137617357,20.87161262735924,3.790824767993386,8.711797823707771
11.093795720490993,17.72334858392677,7.879284272838575,14.946152582259657,21.277236658851205,2.590253120827291,9.410650919631944
11.502606497511618,18.130713655147037,5.5443804329237105,14.976448340920475,21.170945388212314,2.7990383525070492,8.60143531820523
12.225765232668596,18.267013778650107,6.468626034462072,14.685028341596643,21.019947296905602,3.024678110412095,8.681241363736952
11.35504328223007,18.897029953486506,6.008802185106363,14.964553600906427,21.00668588779212,3.955692015765778,10.698693084003542
9.76972237949932,19.519250588464836,4.768312463704159,14.581548152817296,21.10979719334874,2.9426855739695728,9.591190085073768
12.170290649776796,19.08222729926425,7.458391247555039,15.813268869953415,21.037779793352577,3.9057839914460106,7.525739492923492
13.360596801335177,17.83634206199809,7.151861259671228,17.167573202637257,21.451742587857435,4.130046101174661,8.226673612741267
12.580375386691195,17.987753635142116,6.445712732176326,15.626944763725419,23.13338078623002,3.7583156362356958,10.576129387280911
8.868769632277388,18.199056324801727,5.262685486204871,14.513080901462306,21.381136573998806,3.5323740979760925,8.07232598924228
11.283439716281018,19.41278496671309,7.08792316576425,14.21748948246483,22.808844698606038,3.4120856067550953,8.80154539979491
13.466620961968669,18.106673773336432,5.746037992523219,14.906818316863003,20.7447356465628,2.8141306856389203,8.800155311719559
12.573206965372215,17.440297118685407,6.3425451824799906,14.480615338762455,21.427454517959656,2.5766155203871075,11.167389325874929
13.726140982007205,18.16905344804139,5.204822919064196,14.167748798811726,22.18949009181578,4.270761793377158,8.718535754977221
12.342329508186229,16.541093226734912,6.6814181348554635,14.404944939083256,20.936393306566067,2.7792851805038556,8.391841711103778
12.0252619139031,17.918099875030112,7.028187905020186,18.415477525935568,21.593247580419266,3.232246857075787,7.594463233556436
10.786657326437785,16.36405688028404,6.5584867769128214,14.692131154059094,22.644307175899055,4.569082206631711,9.30765487203606
13.112738646497665,15.1299444041486,4.9334080949752295,15.976188969379448,21.18804931669221,2.8636198970710214,9.19446920869974
11.889779258728522,18.722033074360652,6.722849511819232,14.590701422509198,23.10303445995731,5.489093770301783,10.585459323143038
12.07418437808717,17.671349085214462,5.143558226726359,13.287766905127315,21.44850831987179,4.151460547189285,8.656693472774297
12.774868027849571,17.432520000608704,4.903558391528987,13.775742796603376,21.819374034351263,0.671562804898171,9.65261804742554
13.355803919284437,18.03113861139164,3.5181559790327666,14.12052766554118,21.659920528059573,2.8730204273003586,7.640018477958739
13.234426407670549,17.6254168049395,5.205217325056688,13.605176455187351,19.857535247775633,2.241727586716856,10.208555358166453
12.25624484863881,17.822517145695887,6.383479614214979,15.811235821031685,19.525739225465156,2.0951750002286627,8.777546475755717
11.52296701935187,18.35199056745974,4.519679111186177,13.763521967374936,20.842301904442877,5.268557087090354,8.266723606464003
11.980434023657512,17.186119544012005,5.728132884280658,13.455289500005435,19.631439722706464,4.412872564294107,8.964195413836169
13.537032334916141,16.577537349116728,6.356416850222464,16.42468864501433,20.400689671252884,3.293396485065952,8.742118955762692
12.188178619579512,17.725373000321802,5.658696691351087,15.448972001882074,18.859528454775308,5.67075910444683,8.757370495746459
9.950735623629367,18.590111057493278,6.823023598360222,15.179816152961086,20.368078364725033,3.90125571862018,9.052460079510386
13.612497882111525,17.836377720052454,4.854144334665132,14.565912466659938,21.236378665809962,3.219495616608337,7.994449344840745
11.83519272429754,15.9648985612846,7.089353275232422,15.011013715941651,21.73148409477669,3.415140364506138,8.686586569485325
13.696014963188961,17.6881487453491,7.45675847531032,15.313302928558935,21.929217515486563,5.041539399401424,10.819093406655956
11.657419459487063,18.057219800832858,4.843696287612968,14.27598142903726,22.94568301464379,2.416728867412517,7.88125975952568
10.1952160286183,18.194559645836986,6.295055519924833,15.014207926078205,21.346233597386757,2.324133869716426,8.182624397629855
11.07339941518134,18.40461131122686,5.705035821458386,13.59502271820689,21.409566857610937,4.552232289203692,9.861055946085715
12.049585759194043,16.85248196287935,4.966728172524098,12.343842940553813,19.73871231550824,4.004589584679316,8.061864067028596
11.680834721734273,15.86613095155278,6.576507243580989,14.01128530524307,20.01966378473065,4.144303372520336,8.919463252555985
10.77067232186701,18.496226216810737,7.249989456692067,13.936499952409385,21.663375208816728,4.382026269458572,9.92254473444964
11.329691067974625,18.79629611537009,5.57763217809224,15.380795568105986,19.53270669119398,3.4726610199980077,9.154750853536616
11.152044389820746,20.054383065021284,7.5321354910121,14.281961346860548,20.827130390244704,2.6333588801891636,9.915392496901493
11.219728216525178,17.603200901235702,4.582412368908152,14.119470810498747,22.12024128675695,3.144161561568285,7.8171919032495705
12.7344009105492,17.924920711049047,6.011031821899387,15.145365403926565,20.803711512373074,4.102774606337941,10.311480156183334
14.140713084717845,18.042703137801187,5.889036546463965,14.505320896782829,20.184500098968826,2.7989846116040336,8.472135844046601
11.397380236290099,16.767817432691007,5.777187047259467,16.10229184756982,21.02606603597972,3.9538056603352167,10.339258887740357
11.967595166104307,16.05833662743239,3.4910323774365306,16.064641532783263,20.604254591001173,3.110945340146218,10.123740367898554
9.934794867529984,18.090145200211772,5.948155886282416,14.821855633004391,20.768709309154975,1.7602330720003416,9.105553139963646
13.743214248119964,18.42987674766695,5.864605644199984,15.988424553538996,21.273348216392908,4.726309088616874,6.147693126074758
13.06336580031829,17.531039024853897,4.905445305402048,15.967595543472957,20.219525887921588,2.8861988213040735,8.790621606646173
11.031394152697894,17.78718566371848,6.465204341762058,13.59750851980972,20.37975723375587,1.6190543183023685,8.909368320190554
11.621240609767273,17.29221338001546,6.761165910286248,15.453918689301918,21.006053928117094,4.571323966318602,9.259538203461842
11.475816536963068,18.646120002895415,5.678667977251259,12.588311309525796,20.051410316621247,3.6412553753280315,8.584187049160654
10.846472315216964,18.161805556874082,6.69583163098452,15.239392294352985,19.453656697254758,3.318030305934312,8.661128937745286
11.699216184517342,18.54668130612627,6.579223099629756,14.8140525396047,20.64578177016316,3.40648034943496,7.6746316286263925
12.531143044438501,20.037830797928553,5.445817012855114,14.00519437419253,22.26496274645127,1.1489530660587046,9.738007166808028
13.926948979047102,19.436120322672117,7.386151032500047,13.435925084612254,19.599058159719412,2.6557810475556956,8.710478241677093
12.061862900237616,18.648745255945247,6.302612194572509,15.187118893944714,21.405264741056936,3.1753363805779355,8.513831096684926
12.553217262275137,18.704995399585016,6.371108347740316,15.978288079293375,19.898579142238756,1.5579365888218706,8.869750067840352
11.679282922616471,18.173834860477942,4.97610808546048,14.997293900787872,20.992523288467652,2.2082229973893495,9.840807834725236
10.89843242305269,17.747857663430093,6.727024444593771,16.76650847340009,22.096951789064846,2.8033378260356288,8.84444954934415
10.411831718988891,18.143453995572568,6.916876846218516,14.4663583561694,20.661355153069668,0.9513379904603707,10.806323196812723
11.270692601305651,17.962186071902693,5.0662441421716,15.5319582882851,20.593341920433463,3.123307651863009,9.854770772531415
11.979281106044535,16.46221335167062,7.173107022837368,14.838256461829515,21.037663134747664,4.436578728564195,8.577590679238476
11.788918181241565,18.29951766539817,6.563810077032505,13.567308064108081,20.797114843030116,3.3055913524203255,8.46456546111039
9.583741720344483,18.30913949955102,6.7567797437796715,15.239783206060999,21.730063902040015,3.6397572359271555,7.812467848791837
11.40591072434445,18.46497628396242,4.5932047626609185,13.892311551935167,21.774822925745955,1.9296840145720986,9.250840805988632
14.488612122704415,17.345643363375697,5.412374936264672,14.015477075729198,20.541387709224953,4.410796472497561,8.127812497157581
14.5456727231969,18.002631234006003,5.610769729219646,13.763641019458344,19.620377083109613,2.5123135604757283,10.130109001755121
12.086707839039022,18.504308484033235,6.133112850112872,17.1141938759222,21.092055261821404,1.5607093205746811,8.901126742014473
11.515471894304863,19.51406073786119,5.711541017378086,15.10460696007635,21.96686221945834,3.0444775187011297,8.720776575709838
12.180076690478442,18.290020791152763,6.377704312523275,15.291190011097084,22.05534060831753,3.250666365856186,9.266271397736048
10.667927636254866,16.611620607285992,5.454530199444725,16.24636238247565,22.30549710206248,4.952977117238592,9.585514724320127
12.125963142792322,18.13832050044803,5.080569715998219,15.376260468678678,22.027693378336497,1.4522913491638336,10.01759451374122
11.988490430012703,18.770230844798302,7.032015260356544,14.81990569738199,19.493679031485687,2.239012241346213,7.572305340236397
11.009064585913388,16.405717918968023,4.814507551342848,14.176492737203613,19.894649855310515,2.3792860269653393,8.834177977955976
11.876571710710541,17.8729752881317,7.31254090061221,13.814982096328766,22.22548887459528,2.7635210916162865,9.245474653822782
10.983263025416342,18.847604588794137,6.049235674573674,18.28615055942958,21.28338630896419,2.8746800149568252,10.785691314970286
11.766998699681062,16.16374038091569,5.280381961055992,13.95799590876369,20.862004425648564,2.387272550899417,8.54377890888065
9.615289886852638,16.943940076456826,6.267636338059911,14.637079682504929,21.974627988109077,3.0073005644389155,8.278905729906995
10.314892086305115,17.30108892044203,6.066115795675126,17.06022316578471,20.843371465180876,2.5639655119254696,10.217383318296173
11.496659251159484,18.120018080544224,6.018210627723883,14.695057298975682,22.454893545354185,0.4054093853308709,6.3434231292214776
10.838086528862375,18.493465060062622,6.880409927892453,14.648855578118262,20.127062525363204,2.2867477418952267,11.040897690699392
13.444263977510358,18.45152141664356,4.036123671729594,16.385675301775304,22.2887519045588,3.2940639465885213,9.95767535902619
11.44128094599834,17.961311056309533,7.43902937356666,15.364613681201474,22.390206354926566,3.98378559087743,8.810169603012726
11.546986964092273,17.769922971584087,7.055078277360107,15.690780455229342,21.433620796737664,2.4186706771639788,10.02445906408226
12.622327535409045,16.493057006284705,6.9830978172128635,15.313914715307847,20.49778957092694,1.861616049564435,8.749880236254974
11.293813934597253,19.559023533762552,6.3750719490358065,17.140188648586005,21.737987180186188,3.189771996685729,9.241204087290434
12.093254152604281,18.327245901671578,5.506327183685832,14.047227244118023,21.144054005282186,3.1733751183174483,7.767007564582908
12.734410311014301,18.004962659250157,7.739277410746091,15.440806192926322,20.34898016104554,3.9981398026551394,6.655505045383945
11.855616279886597,18.157066200200198,5.143808158799396,15.37905300319174,20.4236947361979,3.5851541581959974,7.766827855599345
11.902579132198882,18.40515186580147,7.8868011417745985,14.997305608142968,20.959237810418283,2.1829145478916043,8.453771976468515
11.959625582762147,17.597581423025485,4.315259363325639,16.062472646033562,21.2135917126352,2.43906072407572,8.943471777506575
12.104998179383403,17.436147667291447,7.556263689465056,15.017607122583959,22.697579485988324,5.212370853075787,8.84834183905109
11.558041634821377,19.17448045153491,4.74988576390449,13.229905307719331,20.553742008379913,2.457501822845621,9.61262329752815
11.592504212132905,17.45566269748399,5.041103024779838,15.623749965699432,20.72562046333346,4.063778878179208,9.487796502691822
11.822373234875501,15.677213601038728,5.1452601210341,16.712260638727603,19.83429021306663,4.800687141721078,9.418278881002237
10.614967973116247,17.572108805549377,7.485016817234875,15.834628386416101,21.3835362702728,2.20163306925577,8.325917484607771
12.709464309146025,18.052195382845866,4.259153728028454,13.352019281424964,22.942602669722437,3.390831346269698,7.674985738151828
13.24196931498588,17.69597082959826,6.213752562647434,14.692085473658272,20.69835018154553,4.655150174468462,8.868046341868022
10.47726144550843,17.3647078865018,6.739508646946236,15.516487830388042,21.476717696729207,1.9449177741930836,7.838431552448703
11.04859269684374,18.75203749426076,5.632314005600207,15.433546705226197,20.661640153335554,3.125346992708408,8.013426086558603
12.168086161432575,19.14394908602113,5.743822571874971,14.765541339810522,19.771346412975436,3.5517643782696147,8.471379873997712
11.949369434243058,18.963527164195998,6.608785108801664,16.529683934353304,21.171026112301064,2.9742182582106307,7.700065347834299
12.868155697521075,18.0971455062194,6.37626593762948,15.66676366209419,20.357861218386564,2.747496512807446,10.378989484211413
11.24857264640197,18.23250162566341,6.794609252108312,16.287104671544213,21.829914207876154,3.0383516240439796,9.533855258565417
12.898746398328027,17.29534419336558,6.657199151414789,13.524110924903749,21.95218705204455,2.970358349642324,7.590186104983058
12.384860263997542,17.940978808663868,6.246003919659559,16.542449478240634,20.846474167935337,3.766863165399478,8.334942761682813
11.309909596595853,18.20098842902995,7.283614816488839,14.771097439968676,22.128655596374763,1.9049053721721787,8.96002459568421
11.145433470953078,17.0744745365158,7.215850276256356,16.86755006734421,19.937609134746978,3.308219025081492,9.55804794341195
9.72304982137089,17.485183998795776,5.148177518280167,14.905525757738275,20.733189278606595,2.398665891915638,8.222618247093026
13.638160568686123,19.222348256703317,5.187486989800364,14.259693657646894,22.647863745897602,3.571762240671573,7.745782543102292
12.323140303764353,18.1700646846295,5.673281743872182,15.052567421897281,21.809987256202305,2.852431827766461,10.06933029052243
13.107554494317352,17.75857276413464,4.278447067254943,14.028956836768758,22.432241686056873,3.282732211916796,10.811410602589621
11.935091958438163,18.725893710019616,6.1751239748686535,10.865511878189754,20.682495210676027,2.221569585989606,10.001690003450499
10.901518420392538,20.458287110079947,5.859334224567432,14.50381300626291,21.477141427824186,4.057640793486883,8.391955501392149
12.111299323200312,16.10799901969094,7.311633134898651,14.91071904207797,19.400113204554316,2.8772968201293025,9.616894384773534
11.240203515242444,18.009724516463358,5.823857865154782,15.545424493223,21.881325258798803,3.125956015019883,9.616169255266897
9.751131423360247,17.13066341152066,5.881467269920636,15.460247190462681,21.543757110926094,4.399452515707128,8.283352235636116
11.886988147631069,17.396923693772653,6.63415997180457,12.526390341527858,20.471307183836466,2.607475784846937,7.34987163010661
10.786238126686744,17.99989179045375,6.362935785320298,15.796611317152037,20.326370597122356,2.7519945289033285,8.21536846135786
11.689109103843649,16.77083711976866,4.914090043013172,13.824529822773904,21.260713464683782,2.4211374468091185,9.653116560410893
10.378861234858359,17.23305982940388,5.598448027973763,15.273440212462301,21.222017208153584,4.558857680987482,7.124159953578358
12.605090229571488,17.57237567105818,5.9122042533134795,16.102192622594313,20.700269776429263,1.298261411631526,9.908599601184964
11.94227301540055,18.703824341557887,7.720234042224623,14.887642260276799,21.933993564609935,2.898073594764479,9.284609395422203
11.000961686990777,18.37113426092354,5.041069365455363,14.697013185905021,18.927012237856324,3.9696576383660873,9.611171242918491
11.565742612738404,18.304417019364813,5.769526885524956,13.352190149004471,21.113013000299865,1.6944278399371857,9.376515908297373
10.323854887920135,18.646908323860277,3.1135613804853373,15.985420481158801,20.358056628325734,2.654789934463073,10.087815496080927
11.977216478714979,19.86952045452234,6.827620388107809,14.742561025406804,20.296834967060647,1.930353155669227,9.529439618325592
12.587035298378154,15.764361046794608,5.932264282816543,15.545602791644876,20.504153968487614,4.451549719291171,9.244474598728507
11.808392814241907,17.268671038668703,6.974970285895779,15.096470316295761,20.540621802168257,3.032948537668361,10.25519987485115
13.13629734946118,20.1770361978201,3.9038577640556227,16.20863872313999,20.36624547635266,3.2692846522525114,8.402290639990056
11.16830133983454,17.442522934491425,5.743106151109717,14.241209119198302,19.949981226237586,2.349411200013813,11.01980228514294
14.774029734989142,17.60882425915818,6.739715548192866,15.763871887731918,20.956948286639086,3.075882118146371,8.076438050120721
13.076273626324435,17.86014533141311,6.4344765994132365,15.45023965725151,21.291557870421244,3.9920915209312255,8.369872190305177
10.775151339777182,18.569143119082533,7.863622582668981,15.772940191497167,20.242371554229305,3.310228246467028,7.3215396426845025
12.704230706296768,18.703353470353797,5.7427346631255975,14.247099693797685,19.738063204677246,2.0728031526750126,8.88000558502409
12.490045667567761,16.21208294205562,5.539547400222615,14.777670924908154,20.063786771538485,2.3887081859015264,9.999997248846075
11.38819538599756,17.13093833503733,5.970133992325083,14.584281757846668,20.783325198553502,2.1358705114045975,9.512240198033568
13.031239480976815,18.977686960177266,6.202195662735629,15.812402655473008,21.313846735406052,4.345639964452805,9.099252799623079
11.380394409025264,16.544735886843956,5.681341129591816,12.881218212862738,22.71302803559849,2.3488380251070513,9.669305957779457
10.472616088285205,17.238484597451386,5.089822603841228,15.100185035234903,22.226072666235062,4.442923026639787,6.848416371209827
12.660234087443012,20.548889153031332,6.8710386542446695,15.469255555143766,21.00812343795783,3.967210919349691,11.149359740114956
11.597645583973982,19.635687650572084,6.092525382435014,15.747046292751337,19.256379255741056,3.388748114429143,7.323011012047048
14.490115308787487,19.905949627989312,5.935470746184895,13.750021126000899,20.62547948075246,4.09697892115421,7.864245442167858
12.196902105264954,17.01645761948114,5.751714506836414,16.980686388344928,22.16186891413079,2.567484083650999,8.80435467454965
11.38297229409166,18.05877180352648,6.12479372314199,13.414855875019626,20.828056970997274,3.468887814253531,9.434343801110765
12.11865039484445,18.97553000230684,7.247499804311494,13.229877730929962,21.01922234005521,1.3170424711991484,9.439519482081206
12.073670786954834,20.50558304734898,4.581779185717383,14.7879382705452,21.84024358484892,3.4733321326801287,7.729706295264358
13.08952885630885,18.5664440371854,3.816947582268615,14.410243090856353,22.164512300185518,2.4448191965815957,7.763469825844851
12.56353382234846,16.396826562195194,5.478459018490943,14.985971387587611,21.105371320958174,3.5500740581869374,9.68983565533911
11.863510680857049,19.641050680599708,7.027604461740411,16.315032688250113,21.944897105055798,2.6193974684444243,9.657572514935708
12.132194037990345,18.399796913365485,6.514380890644195,17.483858276955278,20.70851790193853,1.220487713539609,7.966902515229998
